Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,12.396286010742188,12.439031600952148,12.353540420532227,12.439031600952148,10.832012176513672,14355225
2020-01-03,12.439031600952148,12.481778144836426,12.396286010742188,12.439031600952148,10.832012176513672,12208490
2020-01-06,12.396286010742188,12.396286010742188,12.268048286437988,12.31079387664795,10.720342636108398,12651892
2020-01-07,12.31079387664795,12.31079387664795,12.268048286437988,12.31079387664795,10.720342636108398,8972249
2020-01-08,12.268048286437988,12.268048286437988,12.225302696228027,12.225302696228027,10.645896911621094,13158035
2020-01-09,12.225302696228027,12.31079387664795,12.225302696228027,12.268048286437988,10.683119773864746,11545054
2020-01-10,12.268048286437988,12.353540420532227,12.268048286437988,12.353540420532227,10.757566452026367,9656431
2020-01-13,12.31079387664795,12.439031600952148,12.31079387664795,12.439031600952148,10.832012176513672,12288559
2020-01-14,12.439031600952148,12.481778144836426,12.396286010742188,12.396286010742188,10.794790267944336,14298936
2020-01-15,12.396286010742188,12.439031600952148,12.353540420532227,12.439031600952148,10.832012176513672,18373133
2020-01-16,12.439031600952148,12.481778144836426,12.396286010742188,12.481778144836426,10.869237899780273,17412833
2020-01-17,12.481778144836426,12.52452278137207,12.481778144836426,12.52452278137207,10.90645980834961,17929770
2020-01-20,12.52452278137207,12.652761459350586,12.52452278137207,12.567269325256348,10.943683624267578,31187993
2020-01-30,12.225302696228027,12.268048286437988,12.054319381713867,12.054319381713867,10.497002601623535,70880239
2020-01-31,12.054319381713867,12.225302696228027,12.054319381713867,12.097064971923828,10.534225463867188,35632530
2020-02-03,11.968828201293945,12.097064971923828,11.84058952331543,12.097064971923828,10.534225463867188,44113526
2020-02-04,12.31079387664795,12.353540420532227,12.268048286437988,12.268048286437988,10.683119773864746,27721250
2020-02-05,12.268048286437988,12.31079387664795,12.139810562133789,12.268048286437988,10.683119773864746,19159672
2020-02-06,12.268048286437988,12.353540420532227,12.268048286437988,12.353540420532227,10.757566452026367,15891770
2020-02-07,12.31079387664795,12.31079387664795,12.225302696228027,12.225302696228027,10.645896911621094,20344621
2020-02-10,12.139810562133789,12.268048286437988,12.097064971923828,12.268048286437988,10.683119773864746,20348451
2020-02-11,12.268048286437988,12.396286010742188,12.268048286437988,12.31079387664795,10.720342636108398,16499881
2020-02-12,12.31079387664795,12.396286010742188,12.268048286437988,12.31079387664795,10.720342636108398,12797996
2020-02-13,12.353540420532227,12.439031600952148,12.31079387664795,12.353540420532227,10.757566452026367,16309812
2020-02-14,12.353540420532227,12.396286010742188,12.31079387664795,12.353540420532227,10.757566452026367,9823007
2020-02-17,12.31079387664795,12.396286010742188,12.268048286437988,12.396286010742188,10.794790267944336,14267421
2020-02-18,12.353540420532227,12.439031600952148,12.353540420532227,12.396286010742188,10.794790267944336,15724029
2020-02-19,12.439031600952148,12.567269325256348,12.439031600952148,12.52452278137207,10.90645980834961,27844828
2020-02-20,12.567269325256348,12.652761459350586,12.481778144836426,12.52452278137207,10.90645980834961,26439120
2020-02-21,12.481778144836426,12.567269325256348,12.439031600952148,12.481778144836426,10.869237899780273,18443003
2020-02-24,12.396286010742188,12.439031600952148,12.353540420532227,12.353540420532227,10.757566452026367,16075039
2020-02-25,12.225302696228027,12.31079387664795,12.225302696228027,12.268048286437988,10.683119773864746,21381477
2020-02-26,12.225302696228027,12.268048286437988,12.182557106018066,12.268048286437988,10.683119773864746,22544512
2020-02-27,12.225302696228027,12.268048286437988,12.139810562133789,12.139810562133789,10.571449279785156,30253580
2020-03-02,11.968828201293945,12.139810562133789,11.926081657409668,11.968828201293945,10.42255687713623,47050321
2020-03-03,12.097064971923828,12.139810562133789,12.054319381713867,12.139810562133789,10.571449279785156,24440302
2020-03-04,12.097064971923828,12.139810562133789,12.011573791503906,12.139810562133789,10.571449279785156,26842518
2020-03-05,12.139810562133789,12.182557106018066,12.097064971923828,12.139810562133789,10.571449279785156,13552931
2020-03-06,12.097064971923828,12.097064971923828,12.011573791503906,12.011573791503906,10.459779739379883,35698520
2020-03-09,11.926081657409668,11.968828201293945,11.84058952331543,11.84058952331543,10.310885429382324,53450463
2020-03-10,11.712352752685547,12.011573791503906,11.669607162475586,11.926081657409668,10.385332107543945,49230331
2020-03-11,11.883336067199707,11.968828201293945,11.84058952331543,11.883336067199707,10.348109245300293,35687447
2020-03-12,11.797843933105469,11.797843933105469,11.498623847961426,11.541370391845703,10.050322532653809,66163229
2020-03-13,10.771944999694824,11.327640533447266,10.686452865600586,11.242149353027344,9.789758682250977,80279099
2020-03-16,11.071166038513184,11.113910675048828,10.686452865600586,10.729199409484863,9.343077659606934,66000705
2020-03-17,10.258995056152344,10.515469551086426,10.173503875732422,10.216249465942383,8.89639663696289,70423963
2020-03-18,10.216249465942383,10.258995056152344,9.660553932189941,9.746045112609863,8.486937522888184,76154420
2020-03-19,9.275840759277344,9.275840759277344,8.80563735961914,8.80563735961914,7.668023586273193,111843604
2020-03-20,8.93387508392334,9.361332893371582,8.93387508392334,9.275840759277344,8.07748031616211,99243302
2020-03-23,8.80563735961914,9.147603988647461,8.63465404510498,8.9766206741333,7.816915988922119,42945708
2020-03-24,9.361332893371582,9.575061798095703,9.2330961227417,9.44682502746582,8.226374626159668,48480371
2020-03-25,9.91702938079834,10.173503875732422,9.831537246704102,10.002519607543945,8.71027660369873,55845582
2020-03-26,10.173503875732422,10.173503875732422,9.788790702819824,9.91702938079834,8.635832786560059,36901807
2020-03-27,10.173503875732422,10.173503875732422,9.959774017333984,10.130758285522461,8.821949005126953,42187063
2020-03-30,9.91702938079834,10.088011741638184,9.746045112609863,10.088011741638184,8.784725189208984,27595057
2020-03-31,10.258995056152344,10.387232780456543,9.959774017333984,10.002519607543945,8.71027660369873,35853459
2020-04-01,10.002519607543945,10.045266151428223,9.874282836914062,9.91702938079834,8.635832786560059,22663596
2020-04-06,10.045266151428223,10.088011741638184,9.746045112609863,10.002519607543945,8.71027660369873,37874087
2020-04-07,10.173503875732422,10.173503875732422,9.959774017333984,10.002519607543945,8.71027660369873,24546790
2020-04-08,10.002519607543945,10.173503875732422,9.959774017333984,10.088011741638184,8.784725189208984,25671763
2020-04-09,10.130758285522461,10.216249465942383,10.088011741638184,10.216249465942383,8.89639663696289,17040737
2020-04-10,10.216249465942383,10.472723960876465,10.173503875732422,10.472723960876465,9.119736671447754,19221294
2020-04-13,10.301740646362305,10.301740646362305,10.173503875732422,10.258995056152344,8.933618545532227,26214722
2020-04-14,10.173503875732422,10.515469551086426,10.173503875732422,10.429978370666504,9.082512855529785,25252349
